***************** Episode: 00 | Action: [0.85322684 0.08043711 0.05577299], Reward: 6.0538461538461545
495 | Action: [0.52871567 0.09939878 0.00151562], Reward: 347.1213114754085
594 | Action: [0.4691644  0.43558276 0.00606716], Reward: 337.22131147540625
693 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 363.3868852458958
792 | Action: [-0.16419469  0.10648439  0.00342086], Reward: 353.4868852458936
891 | Action: [-0.53255713  0.26866153  0.00057712], Reward: 343.5868852458913
990 | Action: [-0.40197635  0.1565248   0.00372449], Reward: 333.6868852458891
1089 | Action: [0.09375446 0.24143662 0.00780609], Reward: 323.7868852458868
1188 | Action: [0.11062472 0.08703546 0.00775774], Reward: 313.88688524588457
Episode took: 40.98388314247131 seconds
***************** Episode: 700 | Action: [0.88540876 0.08398107 0.06371881], Reward: 5.979027355623101
99 | Action: [-0.21325763  0.09446049  0.00370903], Reward: 35.59270516717321
198 | Action: [-0.31170148  0.28035042  0.01167525], Reward: 89.52249240121593
297 | Action: [-0.8061895   0.10619011  0.00470759], Reward: 161.68936170212848
396 | Action: [0.87879354 0.27799577 0.00466301], Reward: 166.98693009118682
495 | Action: [-0.82687765  0.0337882   0.00210264], Reward: 157.08693009118738
594 | Action: [0.413307   0.0903765  0.00524367], Reward: 162.38449848024572
693 | Action: [0.28059864 0.13317545 0.00758675], Reward: 231.51185410334674
792 | Action: [0.3008724  0.39382222 0.01097347], Reward: 282.40212765957716
891 | Action: [-0.1987506   0.15841855  0.00291432], Reward: 375.8455927051678
990 | Action: [-8.4936184e-01  6.7950763e-02  4.0805267e-04], Reward: 365.94559270516555
1089 | Action: [-0.2482575   0.06397914  0.00178532], Reward: 356.0455927051633
1188 | Action: [-0.9563942   0.14965576  0.00195834], Reward: 346.14559270516105
Episode took: 46.95096397399902 seconds
***************** Episode: 710 | Action: [0.8128123  0.07937566 0.05458937], Reward: 7.36268656716418
99 | Action: [-0.6984469   0.17411777  0.00235491], Reward: 42.2388059701492
198 | Action: [-0.00056705  0.47825968  0.0127588 ], Reward: 133.0850746268661
297 | Action: [-0.952411    0.08805383  0.00207814], Reward: 238.85671641791106
396 | Action: [0.11670622 0.21761963 0.00487241], Reward: 363.28507462686406
495 | Action: [0.05183766 0.09463827 0.00317132], Reward: 390.6985074626826
594 | Action: [0.5392743  0.09868037 0.00328206], Reward: 380.79850746268033
693 | Action: [0.01121459 0.15783994 0.00433903], Reward: 370.8985074626781
792 | Action: [-0.6470068   0.0704596   0.00092114], Reward: 360.99850746267583
891 | Action: [-0.91976047  0.09726234  0.00119498], Reward: 351.0985074626736
990 | Action: [0.00681378 0.04519524 0.00235215], Reward: 341.19850746267133
1089 | Action: [-0.27245134  0.20267762  0.00440848], Reward: 331.2985074626691
1188 | Action: [-0.6564423   0.10600564  0.00166669], Reward: 321.3985074626668
Episode took: 42.436540842056274 seconds
***************** Episode: 720 | Action: [0.80976707 0.08086233 0.05906655], Reward: 6.796551724137931
99 | Action: [-0.53470886  0.09362067  0.00107886], Reward: 41.724137931034434
198 | Action: [-0.16766812  0.22911176  0.00777721], Reward: 118.03103448275898
297 | Action: [-0.30084842  0.17655778  0.00388168], Reward: 142.61379310344913
396 | Action: [0.56476295 0.09261815 0.00519927], Reward: 132.7137931034497
495 | Action: [-8.6069477e-01  1.3451640e-01  6.1899947e-04], Reward: 122.81379310345025
594 | Action: [0.33446422 0.14612293 0.00942262], Reward: 147.3965517241404
693 | Action: [-0.16474737  0.2291339   0.00781993], Reward: 244.39310344827854
792 | Action: [-0.12649322  0.155761    0.00851687], Reward: 324.1482758620694
891 | Action: [-0.35480493  0.14240173  0.00285698], Reward: 331.4896551724119
990 | Action: [-0.42982176  0.09126151  0.00433017], Reward: 321.58965517240966
1089 | Action: [-0.03664967  0.2025762   0.00531898], Reward: 328.9310344827522
1188 | Action: [-0.25489047  0.17529768  0.00368117], Reward: 332.82413793102575
Episode took: 44.71634292602539 seconds
***************** Episode: 730 | Action: [0.89367384 0.11335298 0.07378575], Reward: 6.15
99 | Action: [-0.7433823   0.12737128  0.00216134], Reward: 33.749999999999964
198 | Action: [-0.16729437  0.24465074  0.00845713], Reward: 108.22500000000028
297 | Action: [0.72747535 0.15152746 0.00758284], Reward: 188.95000000000084
396 | Action: [-0.35805136  0.14150861  0.00288394], Reward: 225.9250000000014
495 | Action: [-0.33198097  0.16012943  0.00357599], Reward: 216.02500000000197
594 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 206.12500000000253
693 | Action: [-0.33360216  0.16206227  0.00360576], Reward: 196.2250000000031
792 | Action: [0.42044914 0.1037054  0.00281815], Reward: 186.32500000000366
891 | Action: [0.19652115 0.15165657 0.00750151], Reward: 176.42500000000422
990 | Action: [-0.8374037   0.08298698  0.00292517], Reward: 219.65000000000478
1089 | Action: [-0.59792036  0.16739167  0.00295358], Reward: 262.87500000000387
1188 | Action: [0.13771203 0.09760195 0.00904212], Reward: 256.1000000000023
Episode took: 40.08069705963135 seconds
***************** Episode: 740 | Action: [0.82807446 0.07992346 0.06226128], Reward: 6.796551724137931
99 | Action: [-0.7455536   0.14436938  0.001859  ], Reward: 38.275862068965466
198 | Action: [-0.0426521   0.26414654  0.00750198], Reward: 118.03103448275898
297 | Action: [-0.20648833  0.15844159  0.0016457 ], Reward: 221.92413793103506
396 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 277.54137931034387
495 | Action: [-0.35805136  0.14150861  0.00288394], Reward: 267.6413793103416
594 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 257.74137931033937
693 | Action: [-0.41077203  0.13186052  0.00308554], Reward: 247.84137931033945
792 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 237.94137931034
891 | Action: [-0.33361673  0.1611341   0.00359869], Reward: 228.04137931034057
990 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 218.14137931034114
1089 | Action: [-0.35480493  0.14240173  0.00285698], Reward: 208.2413793103417
1188 | Action: [-0.30533996  0.17423895  0.00367088], Reward: 198.34137931034226
Episode took: 39.1287727355957 seconds
***************** Episode: 750 | Action: [0.6814972  0.23467457 0.09390425], Reward: 6.5889632107023415
99 | Action: [-0.18113424  0.22904521  0.00777273], Reward: 40.1672240802675
198 | Action: [-0.91060185  0.13482806  0.00186192], Reward: 103.84581939799364
297 | Action: [-0.17570634  0.22976364  0.00778668], Reward: 190.93578595317834
396 | Action: [0.11107671 0.47789133 0.01897992], Reward: 291.4036789297668
495 | Action: [-0.30071557  0.17244063  0.00228133], Reward: 401.9050167224069
594 | Action: [-0.6850306   0.20751385  0.0028235 ], Reward: 488.9949832775888
693 | Action: [0.58165807 0.05951133 0.00391126], Reward: 479.09498327758655
792 | Action: [-0.36699465  0.32833204  0.00824119], Reward: 469.1949832775843
891 | Action: [-0.07774851  0.4582767   0.01307131], Reward: 486.05083612039147
990 | Action: [-0.2628652   0.10918035  0.00331325], Reward: 566.45183946487
1089 | Action: [-0.35480493  0.14240173  0.00285698], Reward: 610.0635451504857
1188 | Action: [-0.30156645  0.17547907  0.00366953], Reward: 600.1635451504834
Episode took: 38.71435213088989 seconds
***************** Episode: 760 | Action: [0.86729234 0.09509542 0.07216247], Reward: 7.094244604316547
99 | Action: [-0.3192653   0.15013956  0.00166875], Reward: 40.35971223021576
198 | Action: [0.31270036 0.22143516 0.00894115], Reward: 127.58201438848947
297 | Action: [0.65843856 0.18212576 0.00829799], Reward: 229.1928057553968
396 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 280.44388489208586
495 | Action: [-0.33198097  0.16012943  0.00357599], Reward: 270.5438848920836
594 | Action: [0.13826531 0.21546851 0.0028673 ], Reward: 260.64388489208136
693 | Action: [-0.3291925   0.17277998  0.00359536], Reward: 261.5352517985539
792 | Action: [0.08496427 0.07402763 0.00404454], Reward: 251.63525179855287
891 | Action: [-0.6741474   0.1553716   0.00995909], Reward: 241.73525179855343
990 | Action: [-0.7438755   0.13883288  0.00534131], Reward: 239.02949640287056
1089 | Action: [0.4838657  0.08396714 0.00333424], Reward: 229.12949640287113
1188 | Action: [0.13356274 0.15986778 0.00606648], Reward: 219.2294964028717
Episode took: 38.1488299369812 seconds
***************** Episode: 770 | Action: [0.753871   0.08889612 0.05162936], Reward: 6.942253521126761
99 | Action: [-0.61186504  0.12230151  0.00194468], Reward: 39.29577464788728
198 | Action: [0.02825289 0.24356863 0.01357289], Reward: 120.94507042253551
297 | Action: [-0.92323077  0.17082694  0.00258323], Reward: 209.63661971831098
396 | Action: [0.10940213 0.11556407 0.00250495], Reward: 280.72253521126794
495 | Action: [-0.33361673  0.1611341   0.00359869], Reward: 270.8225352112657
594 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 260.92253521126344
693 | Action: [-0.37561476  0.10627079  0.0035739 ], Reward: 251.0225352112626
792 | Action: [-0.33361673  0.1611341   0.00359869], Reward: 241.12253521126317
891 | Action: [-0.31986412  0.16763256  0.00342834], Reward: 231.22253521126373
990 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 221.3225352112643
1089 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 211.42253521126486
1188 | Action: [-0.32616663  0.16772194  0.00367501], Reward: 201.52253521126542
Episode took: 38.67985486984253 seconds
***************** Episode: 780 | Action: [0.86532074 0.10312677 0.07589493], Reward: 6.478947368421053
99 | Action: [-9.0357006e-01  1.1701896e-01  6.6953193e-04], Reward: 36.05263157894733
198 | Action: [-0.160143    0.22918968  0.00784648], Reward: 111.67894736842123
297 | Action: [0.37029564 0.15551493 0.00316706], Reward: 203.75263157894793
396 | Action: [-0.97055197  0.09241146  0.00138743], Reward: 302.40526315789435
495 | Action: [-0.3283787   0.16508819  0.00375478], Reward: 318.82105263157626
594 | Action: [-0.11577119  0.13093121  0.00220614], Reward: 308.921052631574
693 | Action: [0.11882848 0.49158505 0.01842544], Reward: 312.17894736841384
792 | Action: [-0.24542138  0.12807028  0.004972  ], Reward: 397.6736842105167
891 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 456.85263157893536
990 | Action: [-0.35805136  0.14150861  0.00288394], Reward: 446.9526315789331
1089 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 437.05263157893086
1188 | Action: [-0.409933    0.13200031  0.00308207], Reward: 427.1526315789286
Episode took: 39.00002098083496 seconds
***************** Episode: 790 | Action: [0.29453328 0.34684417 0.05144581], Reward: 7.743137254901961
99 | Action: [0.3630693  0.1126972  0.00900679], Reward: 48.82352941176463
198 | Action: [0.08271205 0.09513619 0.00434034], Reward: 129.1196078431376
297 | Action: [-0.5891776   0.16653551  0.00474112], Reward: 130.98431372549106
396 | Action: [0.13394809 0.210225   0.00511403], Reward: 128.92745098039356
495 | Action: [-7.7981734e-01  1.4427376e-01  7.5899111e-04], Reward: 130.79215686274702
594 | Action: [-0.34870124  0.16664861  0.00438735], Reward: 160.10784313725725
693 | Action: [-0.3454655   0.16825283  0.00302488], Reward: 150.2078431372578
792 | Action: [0.34971148 0.18494053 0.00610565], Reward: 140.30784313725837
891 | Action: [-0.83599854  0.12709849  0.00453397], Reward: 134.3294117647099
990 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 124.42941176471047
1089 | Action: [0.29815248 0.24102868 0.00557131], Reward: 126.29411764706397
1188 | Action: [-0.47872245  0.22348207  0.00465025], Reward: 128.15882352941745
Episode took: 38.08139896392822 seconds
***************** Episode: 800 | Action: [0.890074   0.08391513 0.07253969], Reward: 6.111180124223603
99 | Action: [-0.40884674  0.08117128  0.00328378], Reward: 36.583850931676984
198 | Action: [-0.93007386  0.14083822  0.00156914], Reward: 91.90124223602497
297 | Action: [-0.0495772   0.17599688  0.01249648], Reward: 172.06335403726786
396 | Action: [-0.78810203  0.16211233  0.00193551], Reward: 261.54223602484615
495 | Action: [-0.4900207   0.10164198  0.00324796], Reward: 270.2757763975146
594 | Action: [0.00729539 0.21645182 0.00517128], Reward: 260.37577639751237
693 | Action: [-0.10614242  0.15536165  0.00365153], Reward: 269.10931677018124
792 | Action: [-0.19613385  0.13422759  0.00464455], Reward: 259.209316770179
891 | Action: [-0.13610442  0.21169575  0.00375124], Reward: 249.30931677017864
990 | Action: [0.10725962 0.15124871 0.00184322], Reward: 254.9372670807382
1089 | Action: [-0.7267698   0.09439605  0.00228443], Reward: 245.03726708073876
1188 | Action: [-0.33198097  0.16012943  0.00357599], Reward: 235.13726708073932
Episode took: 42.99423885345459 seconds
***************** Episode: 810 | Action: [0.8951703  0.09786384 0.08013761], Reward: 7.533587786259543
99 | Action: [-9.232031e-01  1.288175e-01  6.944345e-04], Reward: 43.43511450381673
198 | Action: [-0.26875183  0.22292095  0.00795412], Reward: 132.77175572519118
297 | Action: [-0.22130488  0.28884563  0.00917371], Reward: 248.82595419847462
396 | Action: [-0.89600295  0.16661187  0.00468124], Reward: 330.52900763358736
495 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 377.88091603053186
594 | Action: [-0.6118258   0.09490067  0.00233106], Reward: 367.9809160305296
693 | Action: [-0.00368814  0.16658078  0.00171349], Reward: 388.61526717556563
792 | Action: [-0.31033868  0.17131498  0.00374089], Reward: 413.06641221373144
891 | Action: [-0.45150232  0.15608187  0.01765618], Reward: 406.983206106859
990 | Action: [-0.6529299   0.09484944  0.00269959], Reward: 397.0832061068567
1089 | Action: [-0.08563609  0.18135573  0.00373381], Reward: 402.4503816793736
1188 | Action: [-0.17054273  0.22534117  0.00665887], Reward: 392.55038167937136
Episode took: 33.81587791442871 seconds
***************** Episode: 820 | Action: [0.83895963 0.09580415 0.06152035], Reward: 6.868641114982578
99 | Action: [-0.21373165  0.19315258  0.00136375], Reward: 38.780487804877986
198 | Action: [-0.9174438   0.10894185  0.00269596], Reward: 109.01986062717795
297 | Action: [-0.9514731   0.11002894  0.00174156], Reward: 168.80627177700427
396 | Action: [-0.32851514  0.16801544  0.00374584], Reward: 228.59268292683058
495 | Action: [-0.3194407   0.13552628  0.00394745], Reward: 218.69268292683114
594 | Action: [-0.612301    0.20415281  0.00426288], Reward: 208.7926829268317
693 | Action: [-0.36126876  0.18874672  0.01236246], Reward: 216.3142857142887
792 | Action: [-0.05956465  0.1520761   0.00580586], Reward: 269.13205574913155
891 | Action: [0.74678373 0.27158886 0.00475554], Reward: 266.2006968641119
990 | Action: [0.2430707  0.16785595 0.00343988], Reward: 256.3006968641096
1089 | Action: [0.44375342 0.10281034 0.00880588], Reward: 260.33797909407446
1188 | Action: [0.26821128 0.14462912 0.00293403], Reward: 323.60871080138924
Episode took: 35.773953914642334 seconds
***************** Episode: 830 | Action: [0.9194837  0.10650094 0.07255416], Reward: 7.042857142857144
99 | Action: [-9.8185295e-01  1.4742966e-01  6.5848621e-04], Reward: 39.99999999999994
198 | Action: [-0.04783454  0.18239872  0.00687763], Reward: 126.5285714285717
297 | Action: [0.52567774 0.1497048  0.00510528], Reward: 230.91428571428693
396 | Action: [-0.07436984  0.2926496   0.01928217], Reward: 338.8714285714279
495 | Action: [-0.7827223   0.25093114  0.00267936], Reward: 439.68571428571084
594 | Action: [-0.9401857   0.14785516  0.00201115], Reward: 472.64285714285126
693 | Action: [-0.5610931   0.1828369   0.00200666], Reward: 466.31428571427756
792 | Action: [0.0794825  0.1306929  0.00428841], Reward: 531.414285714275
891 | Action: [0.11173037 0.18779138 0.0094228 ], Reward: 621.5142857142723
990 | Action: [0.4835574  0.18631387 0.00627491], Reward: 725.8999999999838
1089 | Action: [-0.12414437  0.36143267  0.01366239], Reward: 848.1428571428381
1188 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 863.2428571428358
Episode took: 34.3472261428833 seconds
***************** Episode: 840 | Action: [0.92865497 0.09838369 0.07430381], Reward: 7.533587786259543
99 | Action: [-0.4402406   0.17139502  0.00202025], Reward: 47.2519083969465
198 | Action: [0.27149436 0.1194959  0.00685161], Reward: 121.32137404580186
297 | Action: [0.49622333 0.08048795 0.01450314], Reward: 199.20763358778743
396 | Action: [-0.9115081   0.17430359  0.00242269], Reward: 280.91068702290215
495 | Action: [-0.67213756  0.14040194  0.00280838], Reward: 343.5297709923658
594 | Action: [-0.33382633  0.16199583  0.00360378], Reward: 333.62977099236355
693 | Action: [-0.47658834  0.05804842  0.00213431], Reward: 323.7297709923613
